status,event_id,name,event_type,pages,step_id,group,initial_state,start_ms_relative_to_list,event_delay_ms_separate,item_delay_ms,duration_ms,action,target_relationship,target,easing,exact_properties_and_units,breakpoints,source,continuous_group,keyframe_percent,continuous_event_settings
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-4,0,True,,,0,500,STYLE_BACKGROUND_COLOR,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 500, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}, ""globalSwatchId"": ""@var_variable-90781720-7ff3-c909-13c4-45d269bf0a2a"", ""rValue"": 107, ""bValue"": 118, ""gValue"": 112, ""aValue"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-5,0,True,,,0,500,STYLE_OPACITY,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 500, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}, ""value"": 0, ""unit"": """"}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-6,1,False,0,,0,400,STYLE_SIZE,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-list"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7d""]}",ease,"{""delay"": 0, ""easing"": ""ease"", ""duration"": 400, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-list"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7d""]}, ""widthUnit"": ""PX"", ""heightUnit"": ""AUTO"", ""locked"": false}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-7,1,False,0,,0,300,TRANSFORM_ROTATE,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 300, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}, ""yValue"": null, ""zValue"": -90, ""xUnit"": ""DEG"", ""yUnit"": ""deg"", ""zUnit"": ""deg""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-8,1,False,0,,0,500,STYLE_TEXT_COLOR,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-title"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c6f""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 500, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-title"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c6f""]}, ""globalSwatchId"": ""@var_variable-c30fbafd-c704-5f1e-e20f-7ceadfde5500"", ""rValue"": 0, ""bValue"": 0, ""gValue"": 0, ""aValue"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-899,FAQ Accordion Opens,DROPDOWN_OPEN,"[""/faq""]",a-13-n-9,1,False,0,,0,700,STYLE_OPACITY,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 700, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}, ""value"": 1, ""unit"": """"}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-900,FAQ Accordion Closes,DROPDOWN_CLOSE,"[""/faq""]",a-14-n,0,False,0,,0,400,STYLE_SIZE,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-list"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7d""]}",ease,"{""delay"": 0, ""easing"": ""ease"", ""duration"": 400, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-list"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7d""]}, ""heightValue"": 0, ""widthUnit"": ""PX"", ""heightUnit"": ""px"", ""locked"": false}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-900,FAQ Accordion Closes,DROPDOWN_CLOSE,"[""/faq""]",a-14-n-2,0,False,0,,0,500,STYLE_TEXT_COLOR,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-title"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c6f""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 500, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".accordion-title"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c6f""]}, ""globalSwatchId"": ""@var_variable-90781720-7ff3-c909-13c4-45d269bf0a2a"", ""rValue"": 107, ""bValue"": 118, ""gValue"": 112, ""aValue"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-900,FAQ Accordion Closes,DROPDOWN_CLOSE,"[""/faq""]",a-14-n-3,0,False,0,,0,300,TRANSFORM_ROTATE,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 300, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".vertical-line.primary-color"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7c"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c88""]}, ""zValue"": 0, ""xUnit"": ""DEG"", ""yUnit"": ""DEG"", ""zUnit"": ""deg""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-900,FAQ Accordion Closes,DROPDOWN_CLOSE,"[""/faq""]",a-14-n-4,0,False,0,,0,0,STYLE_OPACITY,CHILDREN,"{""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}",,"{""delay"": 0, ""easing"": """", ""duration"": 0, ""target"": {""useEventTarget"": ""CHILDREN"", ""selector"": "".large-paragraph-3.accordion-text"", ""selectorGuids"": [""571b4f22-06fa-4499-f6d0-cb8f5ffe0c82"", ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c89""]}, ""value"": 0, ""unit"": """"}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-901,e-901,SCROLL_INTO_VIEW,[],e-901-derived-step-0,0,True,,400,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-901,e-901,SCROLL_INTO_VIEW,[],e-901-derived-step-1,1,False,0,400,0,0,TRANSFORM_SCALE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0.7500000000000001, ""yValue"": 0.7500000000000001}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-901,e-901,SCROLL_INTO_VIEW,[],e-901-derived-step-2,2,False,0,400,0,1000,TRANSFORM_SCALE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 1, ""yValue"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-901,e-901,SCROLL_INTO_VIEW,[],e-901-derived-step-3,2,False,0,400,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-903,e-903,SCROLL_INTO_VIEW,[],e-903-derived-step-0,0,True,,600,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-903,e-903,SCROLL_INTO_VIEW,[],e-903-derived-step-1,1,False,0,600,0,0,TRANSFORM_SCALE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0.7500000000000001, ""yValue"": 0.7500000000000001}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-903,e-903,SCROLL_INTO_VIEW,[],e-903-derived-step-2,2,False,0,600,0,1000,TRANSFORM_SCALE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 1, ""yValue"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-903,e-903,SCROLL_INTO_VIEW,[],e-903-derived-step-3,2,False,0,600,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-905,e-905,SCROLL_INTO_VIEW,[],e-905-derived-step-0,0,True,,200,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-905,e-905,SCROLL_INTO_VIEW,[],e-905-derived-step-1,1,False,0,200,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-913,e-913,SCROLL_INTO_VIEW,"[""/contatti""]",e-913-derived-step-0,0,True,,1000,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-913,e-913,SCROLL_INTO_VIEW,"[""/contatti""]",e-913-derived-step-1,1,False,0,1000,0,0,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 100, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-913,e-913,SCROLL_INTO_VIEW,"[""/contatti""]",e-913-derived-step-2,2,False,0,1000,0,1000,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 0, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-913,e-913,SCROLL_INTO_VIEW,"[""/contatti""]",e-913-derived-step-3,2,False,0,1000,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-919,e-919,SCROLL_INTO_VIEW,"[""/""]",e-919-derived-step-0,0,True,,200,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-919,e-919,SCROLL_INTO_VIEW,"[""/""]",e-919-derived-step-1,1,False,0,200,0,0,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 100, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-919,e-919,SCROLL_INTO_VIEW,"[""/""]",e-919-derived-step-2,2,False,0,200,0,1000,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 0, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-919,e-919,SCROLL_INTO_VIEW,"[""/""]",e-919-derived-step-3,2,False,0,200,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-921,e-921,SCROLL_INTO_VIEW,"[""/""]",e-921-derived-step-0,0,True,,400,0,0,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 0}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-921,e-921,SCROLL_INTO_VIEW,"[""/""]",e-921-derived-step-1,1,False,0,400,0,0,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",,"{""delay"": 0, ""duration"": 0, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 100, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-921,e-921,SCROLL_INTO_VIEW,"[""/""]",e-921-derived-step-2,2,False,0,400,0,1000,TRANSFORM_MOVE,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""xValue"": 0, ""yValue"": 0, ""xUnit"": ""PX"", ""yUnit"": ""PX"", ""zUnit"": ""PX""}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
derived,e-921,e-921,SCROLL_INTO_VIEW,"[""/""]",e-921-derived-step-3,2,False,0,400,0,1000,STYLE_OPACITY,True,"{""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}",outQuart,"{""delay"": 0, ""easing"": ""outQuart"", ""duration"": 1000, ""target"": {""id"": ""N/A"", ""appliesTo"": ""TRIGGER_ELEMENT"", ""useEventTarget"": true}, ""value"": 1}","[{""key"": ""main"", ""min"": 992, ""max"": 10000}, {""key"": ""medium"", ""min"": 768, ""max"": 991}, {""key"": ""small"", ""min"": 480, ""max"": 767}, {""key"": ""tiny"", ""min"": 0, ""max"": 479}]","[""raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js""]",,,
